"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"151","1_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",1,53,7582,0,52,7582,0,0,FALSE,1683
"152","1_11590_15_UN","11590_15_UN","11590_15","UN",0,"Rocky Mountain Montane Riparian Systems",1,0,0,0,0,0,0,0,FALSE,1683
"153","1_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",1,83,7582,1,84,7582,1,0,FALSE,1683
"154","2_10160_15_28_A","10160_15_28_A","10160_15_28","A",10,"Colorado Plateau Pinyon-Juniper Woodland",2,1,3496,0,1,3496,0,0,FALSE,776
"155","2_10160_15_28_B","10160_15_28_B","10160_15_28","B",21,"Colorado Plateau Pinyon-Juniper Woodland",2,13,3496,0,13,3496,0,0,FALSE,776
"156","2_10160_15_28_C","10160_15_28_C","10160_15_28","C",25,"Colorado Plateau Pinyon-Juniper Woodland",2,77,3496,2,77,3496,2,0,FALSE,776
"157","2_10160_15_28_D","10160_15_28_D","10160_15_28","D",34,"Colorado Plateau Pinyon-Juniper Woodland",2,2417,3496,69,2417,3496,69,0,FALSE,776
"158","2_10160_15_28_E","10160_15_28_E","10160_15_28","E",10,"Colorado Plateau Pinyon-Juniper Woodland",2,988,3496,28,988,3496,28,0,FALSE,776
"159","2_10160_15_28_Agriculture","10160_15_28_Agriculture","10160_15_28","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",2,0,0,0,0,0,0,0,FALSE,776
"160","2_10160_15_28_Developed","10160_15_28_Developed","10160_15_28","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",2,0,0,0,0,0,0,0,FALSE,776
"161","2_10160_15_28_UN","10160_15_28_UN","10160_15_28","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",2,0,0,0,0,0,0,0,FALSE,776
"162","2_10160_15_28_UE","10160_15_28_UE","10160_15_28","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",2,0,0,0,0,0,0,0,FALSE,776
"163","2_10230_14_15_24_25_A","10230_14_15_24_25_A","10230_14_15_24_25","A",21,"Madrean Encinal",2,399,1702,23,399,1702,23,0,FALSE,378
"164","2_10230_14_15_24_25_B","10230_14_15_24_25_B","10230_14_15_24_25","B",37,"Madrean Encinal",2,530,1702,31,530,1702,31,0,FALSE,378
"165","2_10230_14_15_24_25_C","10230_14_15_24_25_C","10230_14_15_24_25","C",25,"Madrean Encinal",2,8,1702,0,8,1702,0,0,FALSE,378
"166","2_10230_14_15_24_25_D","10230_14_15_24_25_D","10230_14_15_24_25","D",17,"Madrean Encinal",2,746,1702,43,746,1702,43,0,FALSE,378
"167","2_10230_14_15_24_25_E","10230_14_15_24_25_E","10230_14_15_24_25","E",0,"Madrean Encinal",2,0,0,0,0,0,0,0,FALSE,378
"168","2_10230_14_15_24_25_Agriculture","10230_14_15_24_25_Agriculture","10230_14_15_24_25","Agriculture",0,"Madrean Encinal",2,0,0,0,0,0,0,0,FALSE,378
"169","2_10230_14_15_24_25_Developed","10230_14_15_24_25_Developed","10230_14_15_24_25","Developed",0,"Madrean Encinal",2,0,0,0,0,0,0,0,FALSE,378
"170","2_10230_14_15_24_25_UN","10230_14_15_24_25_UN","10230_14_15_24_25","UN",0,"Madrean Encinal",2,0,0,0,0,0,0,0,FALSE,378
"171","2_10230_14_15_24_25_UE","10230_14_15_24_25_UE","10230_14_15_24_25","UE",0,"Madrean Encinal",2,19,1702,1,19,1702,1,0,FALSE,378
"172","2_10240_14_15_24_A","10240_14_15_24_A","10240_14_15_24","A",21,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,14,19,73,14,19,73,0,FALSE,4
"173","2_10240_14_15_24_B","10240_14_15_24_B","10240_14_15_24","B",37,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,2,19,10,2,19,10,0,FALSE,4
"174","2_10240_14_15_24_C","10240_14_15_24_C","10240_14_15_24","C",25,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,1,19,5,1,19,5,0,FALSE,4
"175","2_10240_14_15_24_D","10240_14_15_24_D","10240_14_15_24","D",17,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,2,19,10,2,19,10,0,FALSE,4
"176","2_10240_14_15_24_E","10240_14_15_24_E","10240_14_15_24","E",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,4
"177","2_10240_14_15_24_Agriculture","10240_14_15_24_Agriculture","10240_14_15_24","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,4
"178","2_10240_14_15_24_Developed","10240_14_15_24_Developed","10240_14_15_24","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,4
"179","2_10240_14_15_24_UN","10240_14_15_24_UN","10240_14_15_24","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,4
"180","2_10240_14_15_24_UE","10240_14_15_24_UE","10240_14_15_24","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,4
"181","2_10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25","A",23,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,3,120,2,3,120,2,0,FALSE,27
"182","2_10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25","B",7,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,23,120,19,23,120,19,0,FALSE,27
"183","2_10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25","C",12,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,27,120,22,27,120,22,0,FALSE,27
"184","2_10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25","D",57,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,6,120,5,6,120,5,0,FALSE,27
"185","2_10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25","E",1,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,61,120,50,61,120,50,0,FALSE,27
"186","2_10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25","Agriculture",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,27
"187","2_10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25","Developed",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,27
"188","2_10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25","UN",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,27
"189","2_10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25","UE",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,27
"190","2_10540_15_25_A","10540_15_25_A","10540_15_25","A",10,"Southern Rocky Mountain Ponderosa Pine Woodland",2,2319,49831,4,2357,49831,4,0,FALSE,11062
"191","2_10540_15_25_B","10540_15_25_B","10540_15_25","B",1,"Southern Rocky Mountain Ponderosa Pine Woodland",2,8553,49831,17,8438,49831,16,1,TRUE,11062
"192","2_10540_15_25_C","10540_15_25_C","10540_15_25","C",13,"Southern Rocky Mountain Ponderosa Pine Woodland",2,6354,49831,12,6471,49831,12,0,FALSE,11062
"193","2_10540_15_25_D","10540_15_25_D","10540_15_25","D",74,"Southern Rocky Mountain Ponderosa Pine Woodland",2,833,49831,1,951,49831,1,0,FALSE,11062
"194","2_10540_15_25_E","10540_15_25_E","10540_15_25","E",2,"Southern Rocky Mountain Ponderosa Pine Woodland",2,31512,49831,63,31354,49831,62,1,TRUE,11062
"195","2_10540_15_25_Agriculture","10540_15_25_Agriculture","10540_15_25","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Woodland",2,0,0,0,0,0,0,0,FALSE,11062
"196","2_10540_15_25_Developed","10540_15_25_Developed","10540_15_25","Developed",0,"Southern Rocky Mountain Ponderosa Pine Woodland",2,24,49831,0,21,49831,0,0,FALSE,11062
"197","2_10540_15_25_UN","10540_15_25_UN","10540_15_25","UN",0,"Southern Rocky Mountain Ponderosa Pine Woodland",2,0,0,0,0,0,0,0,FALSE,11062
"198","2_10540_15_25_UE","10540_15_25_UE","10540_15_25","UE",0,"Southern Rocky Mountain Ponderosa Pine Woodland",2,236,49831,0,239,49831,0,0,FALSE,11062
"199","2_10610_15_25_A","10610_15_25_A","10610_15_25","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"200","2_10610_15_25_B","10610_15_25_B","10610_15_25","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"201","2_10610_15_25_C","10610_15_25_C","10610_15_25","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,2,2,100,2,2,100,0,FALSE,0
"202","2_10610_15_25_D","10610_15_25_D","10610_15_25","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"203","2_10610_15_25_E","10610_15_25_E","10610_15_25","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"204","2_10610_15_25_Agriculture","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"205","2_10610_15_25_Developed","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"206","2_10610_15_25_UN","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"207","2_10610_15_25_UE","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",2,0,0,0,0,0,0,0,FALSE,0
"208","2_10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25","A",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,375,19905,1,391,19905,1,0,FALSE,4419
"209","2_10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25","B",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,69,19905,0,68,19905,0,0,FALSE,4419
"210","2_10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25","C",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,1056,19905,5,1041,19905,5,0,FALSE,4419
"211","2_10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25","D",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,1141,19905,5,1141,19905,5,0,FALSE,4419
"212","2_10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25","E",20,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,14549,19905,73,14549,19905,73,0,FALSE,4419
"213","2_10804_6_12_15_16_17_18_23_24_25_Agriculture","10804_6_12_15_16_17_18_23_24_25_Agriculture","10804_6_12_15_16_17_18_23_24_25","Agriculture",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,0,0,0,0,0,0,0,FALSE,4419
"214","2_10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,90,19905,0,90,19905,0,0,FALSE,4419
"215","2_10804_6_12_15_16_17_18_23_24_25_UN","10804_6_12_15_16_17_18_23_24_25_UN","10804_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,2555,19905,12,2555,19905,12,0,FALSE,4419
"216","2_10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2,70,19905,0,70,19905,0,0,FALSE,4419
"217","2_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",2,6,98,6,6,98,6,0,FALSE,22
"218","2_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",2,0,0,0,0,0,0,0,FALSE,22
"219","2_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",2,5,98,5,5,98,5,0,FALSE,22
"220","2_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",2,85,98,86,85,98,86,0,FALSE,22
"221","2_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",2,0,0,0,0,0,0,0,FALSE,22
"222","2_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",2,0,0,0,0,0,0,0,FALSE,22
"223","2_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",2,2,98,2,2,98,2,0,FALSE,22
"224","2_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",2,0,0,0,0,0,0,0,FALSE,22
"225","2_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",2,0,0,0,0,0,0,0,FALSE,22
"226","2_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,50,783,6,53,783,6,0,FALSE,174
"227","2_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,17,783,2,14,783,1,1,TRUE,174
"228","2_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,8,783,1,8,783,1,0,FALSE,174
"229","2_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,681,783,86,681,783,86,0,FALSE,174
"230","2_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,0,0,0,0,0,0,0,FALSE,174
"231","2_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,0,0,0,0,0,0,0,FALSE,174
"232","2_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,0,0,0,0,0,0,0,FALSE,174
"233","2_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,4,783,0,4,783,0,0,FALSE,174
"234","2_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",2,23,783,2,23,783,2,0,FALSE,174
"235","2_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",2,810,8194,9,810,8194,9,0,FALSE,1819
"236","2_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",2,3,8194,0,3,8194,0,0,FALSE,1819
"237","2_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",2,2899,8194,35,2899,8194,35,0,FALSE,1819
"238","2_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",2,4331,8194,52,4331,8194,52,0,FALSE,1819
"239","2_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",2,89,8194,1,89,8194,1,0,FALSE,1819
"240","2_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",2,0,0,0,0,0,0,0,FALSE,1819
"241","2_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",2,0,0,0,0,0,0,0,FALSE,1819
"242","2_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",2,0,0,0,0,0,0,0,FALSE,1819
"243","2_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",2,62,8194,0,62,8194,0,0,FALSE,1819
"244","2_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,319,15775,2,328,15775,2,0,FALSE,3502
"245","2_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,43,15775,0,43,15775,0,0,FALSE,3502
"246","2_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,15282,15775,96,15274,15775,96,0,FALSE,3502
"247","2_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,0,0,0,0,0,0,0,FALSE,3502
"248","2_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,0,0,0,0,0,0,0,FALSE,3502
"249","2_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,0,0,0,0,0,0,0,FALSE,3502
"250","2_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,52,15775,0,51,15775,0,0,FALSE,3502
"251","2_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,63,15775,0,63,15775,0,0,FALSE,3502
"252","2_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",2,16,15775,0,16,15775,0,0,FALSE,3502
"253","2_11350_15_28_A","11350_15_28_A","11350_15_28","A",4,"Inter-Mountain Basins Semi-Desert Grassland",2,0,0,0,0,0,0,0,FALSE,18
"254","2_11350_15_28_B","11350_15_28_B","11350_15_28","B",74,"Inter-Mountain Basins Semi-Desert Grassland",2,9,81,11,9,81,11,0,FALSE,18
"255","2_11350_15_28_C","11350_15_28_C","11350_15_28","C",20,"Inter-Mountain Basins Semi-Desert Grassland",2,5,81,6,5,81,6,0,FALSE,18
"256","2_11350_15_28_D","11350_15_28_D","11350_15_28","D",2,"Inter-Mountain Basins Semi-Desert Grassland",2,59,81,72,59,81,72,0,FALSE,18
"257","2_11350_15_28_E","11350_15_28_E","11350_15_28","E",0,"Inter-Mountain Basins Semi-Desert Grassland",2,0,0,0,0,0,0,0,FALSE,18
"258","2_11350_15_28_Agriculture","11350_15_28_Agriculture","11350_15_28","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",2,0,0,0,0,0,0,0,FALSE,18
"259","2_11350_15_28_Developed","11350_15_28_Developed","11350_15_28","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",2,8,81,9,8,81,9,0,FALSE,18
"260","2_11350_15_28_UN","11350_15_28_UN","11350_15_28","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",2,0,0,0,0,0,0,0,FALSE,18
"261","2_11350_15_28_UE","11350_15_28_UE","11350_15_28","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",2,0,0,0,0,0,0,0,FALSE,18
"262","2_11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28","A",19,"Southern Rocky Mountain Montane-Subalpine Grassland",2,3,432,0,3,432,0,0,FALSE,96
"263","2_11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28","B",33,"Southern Rocky Mountain Montane-Subalpine Grassland",2,7,432,1,7,432,1,0,FALSE,96
"264","2_11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28","C",48,"Southern Rocky Mountain Montane-Subalpine Grassland",2,415,432,96,415,432,96,0,FALSE,96
"265","2_11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28","D",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,0,0,0,0,0,0,0,FALSE,96
"266","2_11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28","E",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,0,0,0,0,0,0,0,FALSE,96
"267","2_11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28","Agriculture",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,0,0,0,0,0,0,0,FALSE,96
"268","2_11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28","Developed",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,6,432,1,6,432,1,0,FALSE,96
"269","2_11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28","UN",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,0,0,0,0,0,0,0,FALSE,96
"270","2_11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28","UE",0,"Southern Rocky Mountain Montane-Subalpine Grassland",2,1,432,0,1,432,0,0,FALSE,96
"271","2_11590_15_A","11590_15_A","11590_15","A",26,"Rocky Mountain Montane Riparian Systems",2,540,9496,5,551,9496,5,0,FALSE,2108
"272","2_11590_15_B","11590_15_B","11590_15","B",58,"Rocky Mountain Montane Riparian Systems",2,3058,9496,32,3058,9496,32,0,FALSE,2108
"273","2_11590_15_C","11590_15_C","11590_15","C",16,"Rocky Mountain Montane Riparian Systems",2,5851,9496,61,5840,9496,61,0,FALSE,2108
"274","2_11590_15_D","11590_15_D","11590_15","D",0,"Rocky Mountain Montane Riparian Systems",2,0,0,0,0,0,0,0,FALSE,2108
"275","2_11590_15_E","11590_15_E","11590_15","E",0,"Rocky Mountain Montane Riparian Systems",2,0,0,0,0,0,0,0,FALSE,2108
"276","2_11590_15_Agriculture","11590_15_Agriculture","11590_15","Agriculture",0,"Rocky Mountain Montane Riparian Systems",2,0,0,0,0,0,0,0,FALSE,2108
"277","2_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",2,27,9496,0,27,9496,0,0,FALSE,2108
"278","2_11590_15_UN","11590_15_UN","11590_15","UN",0,"Rocky Mountain Montane Riparian Systems",2,0,0,0,0,0,0,0,FALSE,2108
"279","2_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",2,20,9496,0,20,9496,0,0,FALSE,2108
"280","3_10160_15_28_A","10160_15_28_A","10160_15_28","A",10,"Colorado Plateau Pinyon-Juniper Woodland",3,103,690,14,103,690,14,0,FALSE,153
"281","3_10160_15_28_B","10160_15_28_B","10160_15_28","B",21,"Colorado Plateau Pinyon-Juniper Woodland",3,11,690,1,11,690,1,0,FALSE,153
"282","3_10160_15_28_C","10160_15_28_C","10160_15_28","C",25,"Colorado Plateau Pinyon-Juniper Woodland",3,112,690,16,112,690,16,0,FALSE,153
"283","3_10160_15_28_D","10160_15_28_D","10160_15_28","D",34,"Colorado Plateau Pinyon-Juniper Woodland",3,358,690,51,358,690,51,0,FALSE,153
"284","3_10160_15_28_E","10160_15_28_E","10160_15_28","E",10,"Colorado Plateau Pinyon-Juniper Woodland",3,96,690,13,96,690,13,0,FALSE,153
"285","3_10160_15_28_Agriculture","10160_15_28_Agriculture","10160_15_28","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",3,0,0,0,0,0,0,0,FALSE,153
"286","3_10160_15_28_Developed","10160_15_28_Developed","10160_15_28","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",3,10,690,1,10,690,1,0,FALSE,153
"287","3_10160_15_28_UN","10160_15_28_UN","10160_15_28","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",3,0,0,0,0,0,0,0,FALSE,153
"288","3_10160_15_28_UE","10160_15_28_UE","10160_15_28","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",3,0,0,0,0,0,0,0,FALSE,153
"289","3_10190_15_A","10190_15_A","10190_15","A",2,"Great Basin Pinyon-Juniper Woodland",3,0,0,0,0,0,0,0,FALSE,2
"290","3_10190_15_B","10190_15_B","10190_15","B",7,"Great Basin Pinyon-Juniper Woodland",3,0,0,0,0,0,0,0,FALSE,2
"291","3_10190_15_C","10190_15_C","10190_15","C",27,"Great Basin Pinyon-Juniper Woodland",3,2,8,25,2,8,25,0,FALSE,2
"292","3_10190_15_D","10190_15_D","10190_15","D",64,"Great Basin Pinyon-Juniper Woodland",3,6,8,75,6,8,75,0,FALSE,2
